,trackId,frame,xCenter,yCenter,heading,xVelocity,yVelocity,xAcceleration,yAcceleration,class
267,1,68,68.69172,-27.25245,50.752,1.31339,1.11326,0.16952,-0.06274,pedestrian
268,1,69,68.7445,-27.20786,50.43452,1.31987,1.11179,0.1472,-0.05357,pedestrian
269,1,70,68.79752,-27.16333,50.12888,1.32541,1.11064,0.12514,-0.04521,pedestrian
270,1,71,68.85077,-27.11881,49.83716,1.33002,1.10977,0.10337,-0.03763,pedestrian
271,1,72,68.90418,-27.07432,49.55691,1.3337,1.10916,0.08195,-0.03078,pedestrian
272,1,73,68.95772,-27.02985,49.28793,1.33648,1.10877,0.0609,-0.02463,pedestrian
273,1,74,69.01135,-26.98539,49.03002,1.33837,1.10857,0.04027,-0.01912,pedestrian
274,1,75,69.06505,-26.94093,48.78298,1.33938,1.10855,0.0201,-0.01423,pedestrian
275,1,76,69.11877,-26.89647,48.5466,1.33953,1.10866,0.00043,-0.00991,pedestrian
276,1,77,69.17248,-26.85201,48.32069,1.33885,1.1089,-0.0187,-0.00611,pedestrian
277,1,78,69.22614,-26.80753,48.10506,1.33735,1.10924,-0.03724,-0.0028,pedestrian
278,1,79,69.27973,-26.76303,47.89948,1.33505,1.10966,-0.05517,6e-05,pedestrian
279,1,80,69.33322,-26.71851,47.70378,1.33199,1.11014,-0.07242,0.00252,pedestrian
280,1,81,69.38657,-26.67398,47.51775,1.32819,1.11067,-0.08898,0.00462,pedestrian
281,1,82,69.43975,-26.62942,47.34118,1.32367,1.11123,-0.10479,0.0064,pedestrian
282,1,83,69.49274,-26.58484,47.17388,1.31847,1.11181,-0.11981,0.00789,pedestrian
283,1,84,69.54551,-26.54023,47.01565,1.31262,1.1124,-0.13401,0.00915,pedestrian
284,1,85,69.59804,-26.4956,46.86629,1.30615,1.11298,-0.14735,0.01021,pedestrian
285,1,86,69.65029,-26.45094,46.7256,1.2991,1.11356,-0.15977,0.01111,pedestrian
286,1,87,69.70225,-26.40626,46.59337,1.2915,1.11412,-0.17125,0.0119,pedestrian
287,1,88,69.7539,-26.36156,46.46942,1.28339,1.11467,-0.18173,0.01262,pedestrian
288,1,89,69.80522,-26.31683,46.35353,1.27481,1.11519,-0.19119,0.0133,pedestrian
289,1,90,69.85619,-26.27208,46.24551,1.2658,1.11568,-0.19958,0.01399,pedestrian
290,1,91,69.90679,-26.22731,46.14516,1.2564,1.11615,-0.20686,0.01473,pedestrian
291,1,92,69.957,-26.18253,46.05228,1.24666,1.1166,-0.21298,0.01556,pedestrian
292,1,93,70.00683,-26.13772,45.96667,1.23662,1.11703,-0.21792,0.01653,pedestrian
293,1,94,70.05625,-26.0929,45.88813,1.22634,1.11745,-0.22162,0.01767,pedestrian
294,1,95,70.10525,-26.04806,45.81645,1.21586,1.11786,-0.22404,0.01902,pedestrian
295,1,96,70.15383,-26.0032,45.75145,1.20523,1.11828,-0.22516,0.02063,pedestrian
296,1,97,70.20199,-25.95832,45.69291,1.1945,1.11871,-0.22491,0.02254,pedestrian
297,1,98,70.24971,-25.91343,45.64065,1.18374,1.11916,-0.22328,0.02479,pedestrian
298,1,99,70.29701,-25.86851,45.59445,1.17299,1.11965,-0.2202,0.02741,pedestrian
299,1,100,70.34388,-25.82358,45.55412,1.16231,1.12019,-0.21565,0.03046,pedestrian
300,1,101,70.39033,-25.77861,45.51946,1.15176,1.12081,-0.20958,0.03397,pedestrian
301,1,102,70.43636,-25.73363,45.49027,1.1414,1.12151,-0.20196,0.03799,pedestrian
302,1,103,70.48198,-25.68861,45.46635,1.1313,1.12232,-0.19273,0.04255,pedestrian
303,1,104,70.52721,-25.64355,45.4475,1.12151,1.12326,-0.18187,0.0477,pedestrian
304,1,105,70.57205,-25.59845,45.43351,1.11211,1.12436,-0.16932,0.05347,pedestrian
305,1,106,70.61604,-25.55371,45.42423,1.10336,1.1258,-0.15513,0.05985,pedestrian
306,1,107,70.65925,-25.50923,45.41938,1.09549,1.12773,-0.13949,0.0667,pedestrian
307,1,108,70.70181,-25.46488,45.4187,1.0887,1.13026,-0.12269,0.07379,pedestrian
308,1,109,70.74385,-25.42052,45.42196,1.08316,1.13344,-0.10516,0.08083,pedestrian
309,1,110,70.78569,-25.37603,45.42908,1.07887,1.13727,-0.08734,0.08755,pedestrian
310,1,111,70.82736,-25.33138,45.43989,1.07586,1.14173,-0.06968,0.09365,pedestrian
311,1,112,70.86894,-25.28655,45.45418,1.07413,1.1468,-0.05264,0.09883,pedestrian
312,1,113,70.91076,-25.24126,45.47143,1.07351,1.15234,-0.03661,0.10285,pedestrian
313,1,114,70.95297,-25.19537,45.49144,1.07381,1.15816,-0.02188,0.10556,pedestrian
314,1,115,70.99564,-25.1488,45.51399,1.07481,1.16402,-0.00861,0.10693,pedestrian
315,1,116,71.03892,-25.10149,45.53887,1.07622,1.16967,0.00321,0.10709,pedestrian
316,1,117,71.08227,-25.05394,45.56632,1.07799,1.17505,0.01367,0.10627,pedestrian
317,1,118,71.12591,-25.00598,45.59572,1.07997,1.18006,0.0229,0.1047,pedestrian
318,1,119,71.16992,-24.95813,45.62691,1.082,1.18477,0.03111,0.10262,pedestrian
319,1,120,71.21383,-24.91002,45.65972,1.08412,1.18914,0.03852,0.10023,pedestrian
320,1,121,71.25741,-24.8619,45.694,1.08646,1.19324,0.04527,0.09769,pedestrian
321,1,122,71.3007,-24.81374,45.72959,1.08915,1.19708,0.05134,0.09514,pedestrian
322,1,123,71.34379,-24.76561,45.76637,1.0923,1.20076,0.05663,0.09267,pedestrian
323,1,124,71.38691,-24.71741,45.8042,1.0959,1.2043,0.06094,0.09032,pedestrian
324,1,125,71.43017,-24.66921,45.84298,1.09992,1.20777,0.06408,0.08809,pedestrian
325,1,126,71.47373,-24.62078,45.8826,1.10426,1.21113,0.06588,0.08598,pedestrian
326,1,127,71.51779,-24.57218,45.92297,1.10875,1.21436,0.06623,0.08403,pedestrian
327,1,128,71.5625,-24.52336,45.96399,1.11312,1.21745,0.06515,0.08226,pedestrian
328,1,129,71.60791,-24.47429,46.00559,1.11712,1.22035,0.06283,0.08076,pedestrian
329,1,130,71.65385,-24.42505,46.04769,1.12054,1.22304,0.05958,0.07964,pedestrian
330,1,131,71.70006,-24.37582,46.09022,1.1233,1.22559,0.05582,0.07898,pedestrian
331,1,132,71.74622,-24.32648,46.13311,1.12543,1.228,0.05195,0.07888,pedestrian
332,1,133,71.79219,-24.2772,46.17628,1.12704,1.23038,0.04831,0.07939,pedestrian
333,1,134,71.83797,-24.22801,46.21968,1.12825,1.23281,0.04515,0.0805,pedestrian
334,1,135,71.88365,-24.17888,46.26323,1.12912,1.23539,0.04265,0.08217,pedestrian
335,1,136,71.92919,-24.12987,46.30687,1.12975,1.23822,0.04095,0.08427,pedestrian
336,1,137,71.97435,-24.08088,46.35056,1.13034,1.24138,0.0401,0.08665,pedestrian
337,1,138,72.01905,-24.03198,46.39421,1.13112,1.24496,0.04,0.08907,pedestrian
338,1,139,72.06345,-23.98298,46.4378,1.13224,1.24899,0.04042,0.09125,pedestrian
339,1,140,72.10789,-23.93354,46.48125,1.13373,1.25334,0.04109,0.09296,pedestrian
340,1,141,72.15269,-23.8834,46.52454,1.13549,1.25779,0.04176,0.0941,pedestrian
341,1,142,72.19796,-23.83238,46.56762,1.13734,1.26203,0.04231,0.09476,pedestrian
342,1,143,72.24336,-23.7814,46.61046,1.13926,1.26613,0.04269,0.0951,pedestrian
343,1,144,72.28901,-23.73035,46.65304,1.14119,1.2701,0.0429,0.09526,pedestrian
344,1,145,72.33494,-23.67923,46.69533,1.14302,1.274,0.04298,0.09531,pedestrian
345,1,146,72.38089,-23.62805,46.73733,1.14477,1.27783,0.04299,0.09532,pedestrian
346,1,147,72.42681,-23.5768,46.77902,1.14649,1.28164,0.04299,0.09532,pedestrian
347,2,0,50.85809,-12.64952,72.96918,0.41106,1.3072,0.02335,0.32268,pedestrian
348,2,1,50.87446,-12.59684,72.9764,0.41206,1.3219,0.02375,0.3261,pedestrian
349,2,2,50.89084,-12.5435,72.98504,0.41312,1.33666,0.02408,0.32811,pedestrian
350,2,3,50.90731,-12.48961,72.99501,0.41422,1.35144,0.02431,0.32877,pedestrian
351,2,4,50.92378,-12.43529,73.00621,0.41539,1.36624,0.0244,0.32812,pedestrian
352,2,5,50.94014,-12.37996,73.01854,0.41666,1.38085,0.0243,0.32621,pedestrian
353,2,6,50.95647,-12.32393,73.03191,0.41808,1.39517,0.0239,0.3232,pedestrian
354,2,7,50.97295,-12.26726,73.04623,0.41958,1.40912,0.0231,0.31926,pedestrian
355,2,8,50.98956,-12.21019,73.06141,0.42112,1.42274,0.02184,0.31458,pedestrian
356,2,9,51.00635,-12.15277,73.07736,0.42265,1.43607,0.02007,0.30927,pedestrian
357,2,10,51.02342,-12.09492,73.09401,0.42405,1.44912,0.0178,0.30338,pedestrian
358,2,11,51.0408,-12.0365,73.11127,0.42519,1.46185,0.01513,0.29699,pedestrian
359,2,12,51.05862,-11.97751,73.12907,0.42591,1.47421,0.01223,0.29016,pedestrian
360,2,13,51.07605,-11.91839,73.14733,0.42635,1.48633,0.00931,0.28293,pedestrian
361,2,14,51.09337,-11.85856,73.16597,0.42658,1.4981,0.00647,0.27532,pedestrian
362,2,15,51.11069,-11.79798,73.18492,0.42659,1.5094,0.00378,0.26741,pedestrian
363,2,16,51.12806,-11.73672,73.2041,0.42637,1.52011,0.00133,0.25938,pedestrian
364,2,17,51.14548,-11.67497,73.22345,0.42591,1.5302,-0.00076,0.25147,pedestrian
365,2,18,51.16296,-11.61328,73.24291,0.42519,1.53986,-0.00237,0.24382,pedestrian
366,2,19,51.18043,-11.55143,73.26242,0.42422,1.54919,-0.00335,0.2365,pedestrian
367,2,20,51.19771,-11.48928,73.28191,0.42308,1.55824,-0.00358,0.22951,pedestrian
368,2,21,51.21479,-11.42686,73.30135,0.42188,1.56704,-0.00298,0.22284,pedestrian
369,2,22,51.23162,-11.36412,73.32068,0.42071,1.57563,-0.00154,0.21645,pedestrian
370,2,23,51.24831,-11.30094,73.33986,0.41965,1.58396,0.00072,0.21033,pedestrian
371,2,24,51.26503,-11.23798,73.35886,0.41871,1.59228,0.00376,0.20437,pedestrian
372,2,25,51.28169,-11.17524,73.37766,0.41793,1.6008,0.00757,0.19831,pedestrian
373,2,26,51.2983,-11.11188,73.39625,0.41735,1.60942,0.0121,0.19184,pedestrian
374,2,27,51.31488,-11.04879,73.41461,0.417,1.61835,0.01732,0.18459,pedestrian
375,2,28,51.33128,-10.98468,73.43275,0.41697,1.6273,0.02317,0.17621,pedestrian
376,2,29,51.3475,-10.91939,73.45068,0.41737,1.63589,0.02951,0.16658,pedestrian
377,2,30,51.36338,-10.85293,73.46842,0.41836,1.64374,0.03614,0.15587,pedestrian
378,2,31,51.37925,-10.78639,73.486,0.41996,1.6509,0.04278,0.14431,pedestrian
379,2,32,51.39537,-10.7199,73.50349,0.42212,1.65746,0.04918,0.13207,pedestrian
380,2,33,51.41184,-10.6535,73.52094,0.42472,1.66353,0.05514,0.1192,pedestrian
381,2,34,51.42862,-10.58715,73.53842,0.42766,1.6692,0.06056,0.10565,pedestrian
382,2,35,51.44576,-10.5207,73.55603,0.43082,1.67449,0.06539,0.09131,pedestrian
383,2,36,51.4633,-10.45387,73.57386,0.43407,1.67929,0.06967,0.07609,pedestrian
384,2,37,51.48078,-10.38676,73.59201,0.43747,1.68354,0.07345,0.05993,pedestrian
385,2,38,51.49809,-10.31923,73.6106,0.44112,1.68708,0.0767,0.04283,pedestrian
386,2,39,51.51575,-10.2511,73.62975,0.44492,1.6897,0.07938,0.02491,pedestrian
387,2,40,51.53369,-10.18252,73.6496,0.44879,1.6912,0.08149,0.00643,pedestrian
388,2,41,51.55184,-10.11358,73.67028,0.45269,1.69146,0.08306,-0.01226,pedestrian
389,2,42,51.57019,-10.04459,73.69193,0.45659,1.69043,0.08414,-0.03073,pedestrian
390,2,43,51.58856,-9.976,73.71473,0.46051,1.68826,0.08478,-0.04861,pedestrian
391,2,44,51.60701,-9.90775,73.73883,0.46447,1.68507,0.08496,-0.06562,pedestrian
392,2,45,51.62577,-9.83984,73.76439,0.4684,1.68098,0.0847,-0.08154,pedestrian
393,2,46,51.64451,-9.77212,73.7916,0.47234,1.67603,0.08401,-0.09621,pedestrian
394,2,47,51.66345,-9.70476,73.82063,0.47626,1.67034,0.08287,-0.10946,pedestrian
395,2,48,51.68258,-9.63782,73.85167,0.48013,1.66404,0.08129,-0.1212,pedestrian
396,2,49,51.70162,-9.57068,73.88489,0.48403,1.65699,0.07922,-0.1313,pedestrian
397,2,50,51.7208,-9.50402,73.92049,0.48795,1.64934,0.0766,-0.13955,pedestrian
398,2,51,51.74008,-9.43783,73.95865,0.49188,1.64124,0.07333,-0.14584,pedestrian
399,2,52,51.75956,-9.37234,73.99956,0.49578,1.6329,0.06933,-0.15012,pedestrian
400,2,53,51.77923,-9.30741,74.04342,0.4996,1.62449,0.06452,-0.15243,pedestrian
401,2,54,51.79901,-9.24306,74.0904,0.50334,1.6162,0.05882,-0.1529,pedestrian
402,2,55,51.81891,-9.17923,74.1407,0.50697,1.60816,0.05216,-0.15173,pedestrian
403,2,56,51.83903,-9.11569,74.19448,0.5104,1.60044,0.04444,-0.14913,pedestrian
404,2,57,51.85952,-9.0524,74.25191,0.51351,1.59306,0.03566,-0.1453,pedestrian
405,2,58,51.88013,-8.98928,74.31316,0.51625,1.58603,0.02581,-0.14042,pedestrian
406,2,59,51.90092,-8.92658,74.37839,0.51856,1.57945,0.01493,-0.13467,pedestrian
407,2,60,51.92202,-8.86418,74.44771,0.52029,1.57337,0.00309,-0.12825,pedestrian
408,2,61,51.94329,-8.80128,74.52128,0.52136,1.56751,-0.00959,-0.12126,pedestrian
409,2,62,51.9647,-8.73858,74.59919,0.5217,1.5619,-0.02293,-0.11368,pedestrian
410,2,63,51.98612,-8.67626,74.68155,0.52128,1.55662,-0.03676,-0.10551,pedestrian
411,2,64,52.00757,-8.61434,74.76843,0.52005,1.55177,-0.05089,-0.09678,pedestrian
412,2,65,52.02894,-8.55277,74.8599,0.51802,1.54743,-0.06511,-0.08762,pedestrian
413,2,66,52.05012,-8.4914,74.956,0.51521,1.54365,-0.07925,-0.07816,pedestrian
414,2,67,52.07106,-8.43014,75.05677,0.51168,1.54041,-0.09317,-0.06854,pedestrian
415,2,68,52.09172,-8.3689,75.16221,0.50748,1.53769,-0.10676,-0.05889,pedestrian
416,2,69,52.11216,-8.30765,75.27231,0.50265,1.53544,-0.11994,-0.04929,pedestrian
417,2,70,52.13236,-8.24659,75.38706,0.49722,1.5337,-0.13263,-0.03982,pedestrian
418,2,71,52.15218,-8.18542,75.5064,0.49126,1.53239,-0.14482,-0.03056,pedestrian
419,2,72,52.17165,-8.12383,75.63028,0.48485,1.53133,-0.15649,-0.02148,pedestrian
420,2,73,52.19088,-8.06246,75.75863,0.47798,1.53058,-0.16767,-0.0125,pedestrian
421,2,74,52.20989,-8.00121,75.89136,0.47065,1.53017,-0.17836,-0.00361,pedestrian
422,2,75,52.22859,-7.9401,76.02836,0.46289,1.53016,-0.18855,0.00519,pedestrian
423,2,76,52.24701,-7.87907,76.16953,0.4547,1.53057,-0.19823,0.01386,pedestrian
424,2,77,52.26513,-7.81827,76.31473,0.44609,1.53151,-0.20737,0.0223,pedestrian
425,2,78,52.28294,-7.75766,76.46382,0.43706,1.53304,-0.21595,0.03033,pedestrian
426,2,79,52.30032,-7.69672,76.61664,0.42765,1.53506,-0.22393,0.03778,pedestrian
427,2,80,52.31722,-7.63566,76.77302,0.41794,1.53752,-0.2313,0.04452,pedestrian
428,2,81,52.33402,-7.57445,76.9328,0.40783,1.54039,-0.23802,0.05045,pedestrian
429,2,82,52.3504,-7.51307,77.09577,0.39734,1.54361,-0.24402,0.05546,pedestrian
430,2,83,52.36628,-7.45141,77.26175,0.38655,1.54707,-0.24921,0.0595,pedestrian
431,2,84,52.38195,-7.38927,77.43052,0.37538,1.55061,-0.25351,0.06257,pedestrian
432,2,85,52.3968,-7.32661,77.60188,0.36402,1.55405,-0.25684,0.06481,pedestrian
433,2,86,52.41135,-7.26407,77.77561,0.35246,1.55744,-0.25917,0.06636,pedestrian
434,2,87,52.42562,-7.20168,77.95149,0.34065,1.56087,-0.26041,0.06727,pedestrian
435,2,88,52.43957,-7.1394,78.12929,0.32857,1.56443,-0.2604,0.06753,pedestrian
436,2,89,52.45273,-7.07645,78.3088,0.31641,1.56787,-0.25904,0.06714,pedestrian
437,2,90,52.46548,-7.01355,78.48978,0.30418,1.57124,-0.25623,0.06619,pedestrian
438,2,91,52.47751,-6.95034,78.67201,0.29204,1.57445,-0.25191,0.06473,pedestrian
439,2,92,52.48884,-6.88695,78.85527,0.28012,1.57746,-0.2461,0.06288,pedestrian
440,2,93,52.49954,-6.82341,79.03935,0.26857,1.58024,-0.23887,0.06076,pedestrian
441,2,94,52.50969,-6.75963,79.22403,0.25746,1.58272,-0.23034,0.05851,pedestrian
442,2,95,52.51919,-6.69548,79.40911,0.24694,1.5848,-0.22066,0.05635,pedestrian
443,2,96,52.52808,-6.63101,79.59441,0.23714,1.58638,-0.21007,0.05456,pedestrian
444,2,97,52.53661,-6.56674,79.77975,0.22807,1.58757,-0.19882,0.05343,pedestrian
445,2,98,52.5448,-6.50261,79.96496,0.21976,1.58849,-0.18716,0.05319,pedestrian
446,2,99,52.5527,-6.43875,80.1499,0.21221,1.58929,-0.17533,0.05397,pedestrian
447,2,100,52.56048,-6.3752,80.33443,0.20536,1.59014,-0.16355,0.05581,pedestrian
448,2,101,52.56803,-6.31205,80.51842,0.1992,1.59127,-0.15198,0.05861,pedestrian
449,2,102,52.57543,-6.24907,80.70176,0.19368,1.59279,-0.14079,0.06218,pedestrian
450,2,103,52.58272,-6.18596,80.88437,0.18875,1.59472,-0.1301,0.06629,pedestrian
451,2,104,52.58993,-6.1228,81.06614,0.18434,1.59709,-0.12001,0.07075,pedestrian
452,2,105,52.5972,-6.05977,81.24702,0.18033,1.6,-0.11056,0.07528,pedestrian
453,2,106,52.60463,-5.9967,81.42693,0.17658,1.60349,-0.10169,0.0796,pedestrian
454,2,107,52.6118,-5.93348,81.60583,0.17311,1.60754,-0.09333,0.08337,pedestrian
455,2,108,52.61877,-5.86996,81.78368,0.16993,1.61209,-0.08543,0.08631,pedestrian
456,2,109,52.62584,-5.80599,81.96043,0.16693,1.61698,-0.07792,0.08819,pedestrian
457,2,110,52.63255,-5.74159,82.13608,0.16418,1.6221,-0.07072,0.08886,pedestrian
458,2,111,52.63898,-5.67635,82.3106,0.16176,1.62712,-0.06383,0.08832,pedestrian
459,2,112,52.64518,-5.61037,82.48399,0.1597,1.63179,-0.05731,0.08672,pedestrian
460,2,113,52.65139,-5.54422,82.65625,0.15796,1.63607,-0.0512,0.08435,pedestrian
461,2,114,52.65779,-5.47822,82.8274,0.15641,1.64006,-0.04551,0.0814,pedestrian
462,2,115,52.66427,-5.4123,82.99747,0.15498,1.64384,-0.04017,0.078,pedestrian
463,2,116,52.67079,-5.34639,83.16648,0.15363,1.64744,-0.0351,0.0742,pedestrian
464,2,117,52.67716,-5.28051,83.33447,0.15238,1.65092,-0.03018,0.07001,pedestrian
465,2,118,52.68341,-5.21459,83.50148,0.15125,1.6543,-0.02536,0.06537,pedestrian
466,2,119,52.68957,-5.14842,83.66757,0.15026,1.65751,-0.02059,0.06027,pedestrian
467,2,120,52.69549,-5.08208,83.83278,0.1495,1.66053,-0.01585,0.05468,pedestrian
468,2,121,52.70122,-5.01533,83.99717,0.14902,1.66321,-0.01119,0.04866,pedestrian
469,2,122,52.70688,-4.94785,84.16081,0.14884,1.66528,-0.0067,0.04238,pedestrian
470,2,123,52.7127,-4.88028,84.32378,0.14889,1.66673,-0.00245,0.03616,pedestrian
471,2,124,52.71854,-4.81307,84.48614,0.14916,1.66773,0.00153,0.03021,pedestrian
472,2,125,52.72437,-4.74595,84.64798,0.14964,1.66834,0.00519,0.02468,pedestrian
473,2,126,52.73031,-4.67904,84.80938,0.15029,1.66866,0.00851,0.01966,pedestrian
474,2,127,52.73627,-4.61208,84.97042,0.15109,1.6687,0.01147,0.0152,pedestrian
475,2,128,52.74225,-4.54524,85.13119,0.15205,1.66853,0.01404,0.01135,pedestrian
476,2,129,52.74834,-4.47853,85.29178,0.1531,1.66822,0.01622,0.00811,pedestrian
477,2,130,52.75449,-4.41192,85.45228,0.15424,1.66784,0.01801,0.00547,pedestrian
478,2,131,52.76064,-4.34516,85.61276,0.15546,1.66733,0.0194,0.0034,pedestrian
479,2,132,52.7668,-4.27811,85.77333,0.15677,1.66659,0.02037,0.00197,pedestrian
480,2,133,52.77324,-4.21158,85.93404,0.15806,1.66586,0.02094,0.00121,pedestrian
481,2,134,52.77988,-4.14563,86.09499,0.15925,1.66536,0.02119,0.001,pedestrian
482,2,135,52.78677,-4.08016,86.25624,0.16025,1.66532,0.02123,0.00104,pedestrian
483,2,136,52.79363,-4.01398,86.41786,0.16107,1.66545,0.02122,0.00107,pedestrian
